tracker,config,sequence,degradation,severity,seed,frames,mean_iou,success_auc,precision_20,mean_center_error,result_path,time_path,eval_otb_root,notes
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_drone,motion_blur,medium,42,70,0.246227,0.248939,0.042857,254.556107,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/motion_blur_medium_seed42/nfs_drone.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/motion_blur_medium_seed42/nfs_drone_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_drone_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_drone,low_resolution,medium,42,70,0.236732,0.239887,0.028571,264.676392,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/low_resolution_medium_seed42/nfs_drone.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/low_resolution_medium_seed42/nfs_drone_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_drone_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_drone,gaussian_noise,medium,42,70,0.243175,0.246110,0.028571,304.069458,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/gaussian_noise_medium_seed42/nfs_drone.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/gaussian_noise_medium_seed42/nfs_drone_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_drone_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_footbal_skill,clean,none,0,131,0.086023,0.093115,0.007634,382.954132,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/clean_none_seed0/nfs_footbal_skill.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/clean_none_seed0/nfs_footbal_skill_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_footbal_skill,motion_blur,medium,42,131,0.081886,0.089184,0.015267,384.187134,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/motion_blur_medium_seed42/nfs_footbal_skill.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/motion_blur_medium_seed42/nfs_footbal_skill_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_footbal_skill_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_footbal_skill,low_resolution,medium,42,131,0.085421,0.092737,0.007634,383.629425,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/low_resolution_medium_seed42/nfs_footbal_skill.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/low_resolution_medium_seed42/nfs_footbal_skill_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_footbal_skill_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_footbal_skill,gaussian_noise,medium,42,131,0.083834,0.090998,0.007634,381.469696,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/gaussian_noise_medium_seed42/nfs_footbal_skill.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_footbal_skill/gaussian_noise_medium_seed42/nfs_footbal_skill_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_footbal_skill_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_helicopter,clean,none,0,310,0.061913,0.069211,0.003226,613.360413,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/clean_none_seed0/nfs_helicopter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/clean_none_seed0/nfs_helicopter_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_helicopter,motion_blur,medium,42,310,0.059620,0.067486,0.016129,614.440552,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/motion_blur_medium_seed42/nfs_helicopter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/motion_blur_medium_seed42/nfs_helicopter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_helicopter_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_helicopter,low_resolution,medium,42,310,0.049119,0.057011,0.006452,619.572510,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/low_resolution_medium_seed42/nfs_helicopter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/low_resolution_medium_seed42/nfs_helicopter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_helicopter_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_helicopter,gaussian_noise,medium,42,310,0.060476,0.068061,0.009677,597.392944,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/gaussian_noise_medium_seed42/nfs_helicopter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_helicopter/gaussian_noise_medium_seed42/nfs_helicopter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_helicopter_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_parkour,clean,none,0,58,0.286816,0.289177,0.017241,204.413773,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/clean_none_seed0/nfs_parkour.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/clean_none_seed0/nfs_parkour_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_parkour,motion_blur,medium,42,58,0.093189,0.099351,0.017241,477.499420,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/motion_blur_medium_seed42/nfs_parkour.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/motion_blur_medium_seed42/nfs_parkour_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_parkour_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_parkour,low_resolution,medium,42,58,0.233193,0.236258,0.017241,283.360443,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/low_resolution_medium_seed42/nfs_parkour.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/low_resolution_medium_seed42/nfs_parkour_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_parkour_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_parkour,gaussian_noise,medium,42,58,0.035410,0.043018,0.017241,349.428741,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/gaussian_noise_medium_seed42/nfs_parkour.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_parkour/gaussian_noise_medium_seed42/nfs_parkour_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_parkour_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_running_100_m,clean,none,0,313,0.283944,0.286275,0.006390,435.047363,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/clean_none_seed0/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/clean_none_seed0/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_running_100_m,motion_blur,medium,42,313,0.263502,0.266251,0.009585,478.817383,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/motion_blur_medium_seed42/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/motion_blur_medium_seed42/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_running_100_m_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_running_100_m,low_resolution,medium,42,313,0.267494,0.270332,0.003195,427.809601,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/low_resolution_medium_seed42/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/low_resolution_medium_seed42/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_running_100_m_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_running_100_m,gaussian_noise,medium,42,313,0.264179,0.266916,0.031949,416.534302,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/gaussian_noise_medium_seed42/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_running_100_m/gaussian_noise_medium_seed42/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_running_100_m_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_ball_2,clean,none,0,1934,0.292885,0.295084,0.018097,186.527603,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/clean_none_seed0/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/clean_none_seed0/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_ball_2,motion_blur,medium,42,1934,0.278175,0.280642,0.033092,191.715134,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/motion_blur_medium_seed42/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/motion_blur_medium_seed42/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_ball_2_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_ball_2,low_resolution,medium,42,1934,0.286205,0.288368,0.024819,188.444092,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/low_resolution_medium_seed42/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/low_resolution_medium_seed42/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_ball_2_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_ball_2,gaussian_noise,medium,42,1934,0.238914,0.241648,0.022234,203.629379,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/gaussian_noise_medium_seed42/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_ball_2/gaussian_noise_medium_seed42/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_ball_2_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_tiger,clean,none,0,1556,0.375220,0.376454,0.116324,384.777924,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/clean_none_seed0/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/clean_none_seed0/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_tiger,motion_blur,medium,42,1556,0.407310,0.408161,0.106684,369.428345,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/motion_blur_medium_seed42/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/motion_blur_medium_seed42/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_tiger_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_tiger,low_resolution,medium,42,1556,0.376788,0.377930,0.116967,384.670319,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/low_resolution_medium_seed42/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/low_resolution_medium_seed42/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_tiger_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_tiger,gaussian_noise,medium,42,1556,0.327463,0.329246,0.111183,413.735687,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/gaussian_noise_medium_seed42/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_tiger/gaussian_noise_medium_seed42/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_tiger_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_1,clean,none,0,282,0.136010,0.140615,0.014184,373.575745,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/clean_none_seed0/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/clean_none_seed0/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_1,motion_blur,medium,42,282,0.130867,0.136016,0.021277,379.527222,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/motion_blur_medium_seed42/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/motion_blur_medium_seed42/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_1_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_1,low_resolution,medium,42,282,0.132346,0.137174,0.017730,383.777252,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/low_resolution_medium_seed42/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/low_resolution_medium_seed42/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_1_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_1,gaussian_noise,medium,42,282,0.119012,0.123692,0.007092,356.751221,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/gaussian_noise_medium_seed42/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_1/gaussian_noise_medium_seed42/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_1_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_acrobat,clean,none,0,128,0.318822,0.320390,0.007812,219.773270,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/clean_none_seed0/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/clean_none_seed0/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_acrobat,motion_blur,medium,42,128,0.259095,0.261061,0.007812,229.106323,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/motion_blur_medium_seed42/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/motion_blur_medium_seed42/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_acrobat_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_acrobat,low_resolution,medium,42,128,0.282488,0.284731,0.007812,230.334137,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/low_resolution_medium_seed42/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/low_resolution_medium_seed42/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_acrobat_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_acrobat,gaussian_noise,medium,42,128,0.357517,0.358988,0.007812,231.964081,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/gaussian_noise_medium_seed42/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_acrobat/gaussian_noise_medium_seed42/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_acrobat_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_all_1,clean,none,0,113,0.123709,0.127661,0.017699,262.465515,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/clean_none_seed0/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/clean_none_seed0/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_all_1,motion_blur,medium,42,113,0.117111,0.121879,0.017699,287.473572,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/motion_blur_medium_seed42/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/motion_blur_medium_seed42/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_all_1_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_all_1,low_resolution,medium,42,113,0.121254,0.125559,0.017699,272.099548,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/low_resolution_medium_seed42/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/low_resolution_medium_seed42/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_all_1_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_all_1,gaussian_noise,medium,42,113,0.113295,0.117848,0.017699,328.218262,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/gaussian_noise_medium_seed42/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_all_1/gaussian_noise_medium_seed42/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_all_1_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_whole_body,clean,none,0,572,0.162657,0.165963,0.003497,292.766510,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_whole_body/clean_none_seed0/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_whole_body/clean_none_seed0/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_whole_body,motion_blur,medium,42,572,0.179159,0.182182,0.003497,289.075165,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_whole_body/motion_blur_medium_seed42/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_whole_body/motion_blur_medium_seed42/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_whole_body_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_biker_whole_body,low_resolution,medium,42,572,0.165011,0.168334,0.003497,292.379547,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_whole_body/low_resolution_medium_seed42/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_biker_whole_body/low_resolution_medium_seed42/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_whole_body_low_resolution_medium,single-sequence NFS automation
